points,value
1918,56283.3
1919,56283.4
1920,56283.4
1921,56283.4
1922,56283.4
1923,56283.4
1924,56283.5
1925,56283.5
1926,56283.5
1927,56283.5
1928,56283.5
1929,56283.5
1930,56283.6
1931,56283.6
1932,56283.6
1933,56283.6
1934,56283.6
1935,56283.6
1936,56283.7
1937,56283.7
1938,56283.7
1939,56283.7
1940,56283.7
1941,56283.7
1942,56283.8
1943,56283.8
1944,56283.8
1945,56283.8
1946,56283.8
1947,56283.8
1948,56283.9
1949,56283.9
1950,56283.9
1951,56283.9
1952,56283.9
1953,56283.9
1954,56284
1955,56284
1956,56284
1957,56284
1958,56284
1959,56284.1
1960,56284.1
1961,56284.1
1962,56284.1
1963,56284.1
1964,56284.1
1965,56284.2
1966,56284.2
1967,56284.2
1968,56284.2
1969,56284.2
1970,56284.2
1971,56284.3
1972,56284.3
1973,56284.3
1974,56284.3
1975,56284.3
1976,56284.3
1977,56284.4
1978,56284.4
1979,56284.4
1980,56284.4
1981,56284.4
1982,56284.4
1983,56284.5
1984,56284.5
1985,56284.5
1986,56284.5
1987,56284.5
1988,56284.6
1989,56284.6
1990,56284.6
1991,56284.6
1992,56284.6
1993,56284.6
1994,56284.7
1995,56284.7
1996,56284.7
1997,56284.7
1998,56284.7
1999,56284.7
2000,56284.8
2001,56284.8
2002,56284.8
2003,56284.8
2004,56284.8
2005,56284.8
2006,56284.9
2007,56284.9
2008,56284.9
2009,56284.9
2010,56284.9
2011,56285
2012,56285
2013,56285
2014,56285
2015,56285
2016,56285
2017,56285.1
2018,56285.1
2019,56285.1
2020,56285.1
2021,56285.1
2022,56285.1
2023,56285.2
2024,56285.2
2025,56285.2
2026,56285.2
2027,56285.2
2028,56285.2
2029,56285.3
2030,56285.3
2031,56285.3
2032,56285.3
2033,56285.3
2034,56285.3
2035,56285.4
2036,56285.4
2037,56285.4
2038,56285.4
2039,56285.4
2040,56285.5
2041,56285.5
2042,56285.5
2043,56285.5
2044,56285.5
2045,56285.5
2046,56285.6
2047,56285.6
2048,56285.6
2049,56285.6
2050,56285.6
2051,56285.6
2052,56285.7
2053,56285.7
2054,56285.7
2055,56285.7
2056,56285.7
2057,56285.7
2058,56285.8
2059,56285.8
2060,56285.8
2061,56285.8
2062,56285.8
2063,56285.9
2064,56285.9
2065,56285.9
2066,56285.9
2067,56285.9
2068,56285.9
2069,56286
2070,56286
2071,56286
2072,56286
2073,56286
2074,56286
2075,56286.1
2076,56286.1
2077,56286.1
2078,56286.1
2079,56286.1
2080,56286.1
2081,56286.2
2082,56286.2
2083,56286.2
2084,56286.2
2085,56286.2
2086,56286.3
2087,56286.3
2088,56286.3
2089,56286.3
2090,56286.3
2091,56286.3
2092,56286.4
2093,56286.4
2094,56286.4
2095,56286.4
2096,56286.4
2097,56286.4
2098,56286.5
2099,56286.5
2100,56286.5
2101,56286.5
2102,56286.5
2103,56286.5
2104,56286.6
2105,56286.6
2106,56286.6
2107,56286.6
2108,56286.6
2109,56286.7
2110,56286.7
2111,56286.7
2112,56286.7
2113,56286.7
2114,56286.7
2115,56286.8
2116,56286.8
2117,56286.8
2118,56286.8
2119,56286.8
2120,56286.8
2121,56286.9
2122,56286.9
2123,56286.9
2124,56286.9
2125,56286.9
2126,56287
2127,56287
2128,56287
2129,56287
2130,56287
2131,56287
2132,56287.1
2133,56287.1
2134,56287.1
2135,56287.1
2136,56287.1
2137,56287.1
2138,56287.2
2139,56287.2
2140,56287.2
2141,56287.2
2142,56287.2
2143,56287.2
2144,56287.3
2145,56287.3
2146,56287.3
2147,56287.3
2148,56287.3
2149,56287.4
2150,56287.4
2151,56287.4
2152,56287.4
2153,56287.4
2154,56287.4
2155,56287.5
2156,56287.5
2157,56287.5
2158,56287.5
2159,56287.5
2160,56287.5
2161,56287.6
2162,56287.6
2163,56287.6
2164,56287.6
2165,56287.6
2166,56287.7
2167,56287.7
2168,56287.7
2169,56287.7
2170,56287.7
2171,56287.7
2172,56287.8
2173,56287.8
2174,56287.8
2175,56287.8
2176,56287.8
2177,56287.8
2178,56287.9
2179,56287.9
2180,56287.9
2181,56287.9
2182,56287.9
2183,56288
2184,56288
2185,56288
2186,56288
2187,56288
2188,56288
2189,56288.1
2190,56288.1
2191,56288.1
2192,56288.1
2193,56288.1
2194,56288.1
2195,56288.2
2196,56288.2
2197,56288.2
2198,56288.2
2199,56288.2
2200,56288.3
2201,56288.3
2202,56288.3
2203,56288.3
2204,56288.3
2205,56288.3
2206,56288.4
2207,56288.4
2208,56288.4
2209,56288.4
2210,56288.4
2211,56288.4
2212,56288.5
2213,56288.5
2214,56288.5
2215,56288.5
2216,56288.5
2217,56288.5
2218,56288.6
2219,56288.6
2220,56288.6
2221,56288.6
2222,56288.6
2223,56288.7
2224,56288.7
2225,56288.7
2226,56288.7
2227,56288.7
2228,56288.7
2229,56288.8
2230,56288.8
2231,56288.8
2232,56288.8
2233,56288.8
2234,56288.9
2235,56288.9
2236,56288.9
2237,56288.9
2238,56288.9
2239,56288.9
2240,56289
2241,56289
2242,56289
2243,56289
2244,56289
2245,56289
2246,56289.1
2247,56289.1
2248,56289.1
2249,56289.1
2250,56289.1
2251,56289.2
2252,56289.2
2253,56289.2
2254,56289.2
2255,56289.2
2256,56289.2
2257,56289.3
2258,56289.3
2259,56289.3
2260,56289.3
2261,56289.3
2262,56289.3
2263,56289.4
2264,56289.4
2265,56289.4
2266,56289.4
2267,56289.4
2268,56289.5
2269,56289.5
2270,56289.5
2271,56289.5
2272,56289.5
2273,56289.5
2274,56289.6
2275,56289.6
2276,56289.6
2277,56289.6
2278,56289.6
2279,56289.6
2280,56289.7
2281,56289.7
2282,56289.7
2283,56289.7
2284,56289.7
2285,56289.8
2286,56289.8
2287,56289.8
2288,56289.8
2289,56289.8
2290,56289.8
2291,56289.9
2292,56289.9
2293,56289.9
2294,56289.9
2295,56289.9
2296,56289.9
2297,56290
2298,56290
2299,56290
2300,56290
2301,56290
2302,56290.1
2303,56290.1
2304,56290.1
2305,56290.1
2306,56290.1
2307,56290.1
2308,56290.2
2309,56290.2
2310,56290.2
2311,56290.2
2312,56290.2
2313,56290.3
2314,56290.3
2315,56290.3
2316,56290.3
2317,56290.3
2318,56290.3
2319,56290.4
2320,56290.4
2321,56290.4
2322,56290.4
2323,56290.4
2324,56290.4
2325,56290.5
2326,56290.5
2327,56290.5
2328,56290.5
2329,56290.5
2330,56290.6
2331,56290.6
2332,56290.6
2333,56290.6
2334,56290.6
2335,56290.6
2336,56290.7
2337,56290.7
2338,56290.7
2339,56290.7
2340,56290.7
2341,56290.7
2342,56290.8
2343,56290.8
2344,56290.8
2345,56290.8
2346,56290.8
2347,56290.9
2348,56290.9
2349,56290.9
2350,56290.9
2351,56290.9
2352,56290.9
2353,56291
2354,56291
2355,56291
2356,56291
2357,56291
2358,56291.1
2359,56291.1
2360,56291.1
2361,56291.1
2362,56291.1
2363,56291.1
2364,56291.2
2365,56291.2
2366,56291.2
2367,56291.2
2368,56291.2
2369,56291.3
2370,56291.3
2371,56291.3
2372,56291.3
2373,56291.3
2374,56291.3
2375,56291.4
2376,56291.4
2377,56291.4
2378,56291.4
2379,56291.4
2380,56291.4
2381,56291.5
2382,56291.5
2383,56291.5
2384,56291.5
2385,56291.5
2386,56291.6
2387,56291.6
2388,56291.6
2389,56291.6
2390,56291.6
2391,56291.6
2392,56291.7
2393,56291.7
2394,56291.7
2395,56291.7
2396,56291.7
2397,56291.8
2398,56291.8
2399,56291.8
2400,56291.8
2401,56291.8
2402,56291.8
2403,56291.9
2404,56291.9
2405,56291.9
2406,56291.9
2407,56291.9
2408,56291.9
2409,56292
2410,56292
2411,56292
2412,56292
2413,56292
2414,56292.1
2415,56292.1
2416,56292.1
2417,56292.1
2418,56292.1
2419,56292.1
2420,56292.2
2421,56292.2
2422,56292.2
2423,56292.2
2424,56292.2
2425,56292.3
2426,56292.3
2427,56292.3
2428,56292.3
2429,56292.3
2430,56292.3
2431,56292.4
2432,56292.4
2433,56292.4
2434,56292.4
2435,56292.4
2436,56292.5
2437,56292.5
2438,56292.5
2439,56292.5
2440,56292.5
2441,56292.5
2442,56292.6
2443,56292.6
2444,56292.6
2445,56292.6
2446,56292.6
2447,56292.7
2448,56292.7
2449,56292.7
2450,56292.7
2451,56292.7
2452,56292.7
2453,56292.8
2454,56292.8
2455,56292.8
2456,56292.8
2457,56292.8
2458,56292.8
2459,56292.9
2460,56292.9
2461,56292.9
2462,56292.9
2463,56292.9
2464,56293
2465,56293
2466,56293
2467,56293
2468,56293
2469,56293
2470,56293.1
2471,56293.1
2472,56293.1
2473,56293.1
2474,56293.1
2475,56293.2
2476,56293.2
2477,56293.2
2478,56293.2
2479,56293.2
2480,56293.2
2481,56293.3
2482,56293.3
2483,56293.3
2484,56293.3
2485,56293.3
2486,56293.4
2487,56293.4
2488,56293.4
2489,56293.4
2490,56293.4
2491,56293.4
2492,56293.5
2493,56293.5
2494,56293.5
2495,56293.5
2496,56293.5
2497,56293.6
2498,56293.6
2499,56293.6
2500,56293.6
2501,56293.6
2502,56293.6
2503,56293.7
2504,56293.7
2505,56293.7
2506,56293.7
2507,56293.7
2508,56293.8
2509,56293.8
2510,56293.8
2511,56293.8
2512,56293.8
2513,56293.8
2514,56293.9
2515,56293.9
2516,56293.9
2517,56293.9
2518,56293.9
2519,56294
2520,56294
2521,56294
2522,56294
2523,56294
2524,56294
2525,56294.1
2526,56294.1
2527,56294.1
2528,56294.1
2529,56294.1
2530,56294.2
2531,56294.2
2532,56294.2
2533,56294.2
2534,56294.2
2535,56294.2
2536,56294.3
2537,56294.3
2538,56294.3
2539,56294.3
2540,56294.3
2541,56294.4
2542,56294.4
2543,56294.4
2544,56294.4
2545,56294.4
2546,56294.4
2547,56294.5
2548,56294.5
2549,56294.5
2550,56294.5
2551,56294.5
2552,56294.6
2553,56294.6
2554,56294.6
2555,56294.6
2556,56294.6
2557,56294.6
2558,56294.7
2559,56294.7
2560,56294.7
2561,56294.7
2562,56294.7
2563,56294.8
2564,56294.8
2565,56294.8
2566,56294.8
2567,56294.8
2568,56294.8
2569,56294.9
2570,56294.9
2571,56294.9
2572,56294.9
2573,56294.9
2574,56295
2575,56295
2576,56295
2577,56295
2578,56295
2579,56295
2580,56295.1
2581,56295.1
2582,56295.1
2583,56295.1
2584,56295.1
2585,56295.2
2586,56295.2
2587,56295.2
2588,56295.2
2589,56295.2
2590,56295.2
2591,56295.3
2592,56295.3
2593,56295.3
2594,56295.3
2595,56295.3
2596,56295.4
2597,56295.4
2598,56295.4
2599,56295.4
2600,56295.4
2601,56295.4
2602,56295.5
2603,56295.5
2604,56295.5
2605,56295.5
2606,56295.5
2607,56295.6
2608,56295.6
2609,56295.6
2610,56295.6
2611,56295.6
2612,56295.6
2613,56295.7
2614,56295.7
2615,56295.7
2616,56295.7
2617,56295.7
2618,56295.8
2619,56295.8
2620,56295.8
2621,56295.8
2622,56295.8
2623,56295.8
2624,56295.9
2625,56295.9
2626,56295.9
2627,56295.9
2628,56295.9
2629,56296
2630,56296
2631,56296
2632,56296
2633,56296
2634,56296
2635,56296.1
2636,56296.1
2637,56296.1
2638,56296.1
2639,56296.1
2640,56296.2
2641,56296.2
2642,56296.2
2643,56296.2
2644,56296.2
2645,56296.3
2646,56296.3
2647,56296.3
2648,56296.3
2649,56296.3
2650,56296.3
2651,56296.4
2652,56296.4
2653,56296.4
2654,56296.4
2655,56296.4
2656,56296.5
2657,56296.5
2658,56296.5
2659,56296.5
2660,56296.5
2661,56296.5
2662,56296.6
2663,56296.6
2664,56296.6
2665,56296.6
2666,56296.6
2667,56296.7
2668,56296.7
2669,56296.7
2670,56296.7
2671,56296.7
2672,56296.7
2673,56296.8
2674,56296.8
2675,56296.8
2676,56296.8
2677,56296.8
2678,56296.9
2679,56296.9
2680,56296.9
2681,56296.9
2682,56296.9
2683,56296.9
2684,56297
2685,56297
2686,56297
2687,56297
2688,56297
2689,56297.1
2690,56297.1
2691,56297.1
2692,56297.1
2693,56297.1
2694,56297.2
2695,56297.2
2696,56297.2
2697,56297.2
2698,56297.2
2699,56297.2
2700,56297.3
2701,56297.3
2702,56297.3
2703,56297.3
2704,56297.3
2705,56297.4
2706,56297.4
2707,56297.4
2708,56297.4
2709,56297.4
2710,56297.4
2711,56297.5
2712,56297.5
2713,56297.5
2714,56297.5
2715,56297.5
2716,56297.6
2717,56297.6
2718,56297.6
2719,56297.6
2720,56297.6
2721,56297.7
2722,56297.7
2723,56297.7
2724,56297.7
2725,56297.7
2726,56297.7
2727,56297.8
2728,56297.8
2729,56297.8
2730,56297.8
2731,56297.8
2732,56297.9
2733,56297.9
2734,56297.9
2735,56297.9
2736,56297.9
2737,56297.9
2738,56298
2739,56298
2740,56298
2741,56298
2742,56298
2743,56298.1
2744,56298.1
2745,56298.1
2746,56298.1
2747,56298.1
2748,56298.2
2749,56298.2
2750,56298.2
2751,56298.2
2752,56298.2
2753,56298.2
2754,56298.3
2755,56298.3
2756,56298.3
2757,56298.3
2758,56298.3
2759,56298.4
2760,56298.4
2761,56298.4
2762,56298.4
2763,56298.4
2764,56298.4
2765,56298.5
2766,56298.5
2767,56298.5
2768,56298.5
2769,56298.5
2770,56298.6
2771,56298.6
2772,56298.6
2773,56298.6
2774,56298.6
2775,56298.7
2776,56298.7
2777,56298.7
2778,56298.7
2779,56298.7
2780,56298.7
2781,56298.8
2782,56298.8
2783,56298.8
2784,56298.8
2785,56298.8
2786,56298.9
2787,56298.9
2788,56298.9
2789,56298.9
2790,56298.9
2791,56298.9
2792,56299
2793,56299
2794,56299
2795,56299
2796,56299
2797,56299.1
2798,56299.1
2799,56299.1
2800,56299.1
2801,56299.1
2802,56299.2
2803,56299.2
2804,56299.2
2805,56299.2
2806,56299.2
2807,56299.2
2808,56299.3
2809,56299.3
2810,56299.3
2811,56299.3
2812,56299.3
2813,56299.4
2814,56299.4
2815,56299.4
2816,56299.4
2817,56299.4
2818,56299.5
2819,56299.5
2820,56299.5
2821,56299.5
2822,56299.5
2823,56299.5
2824,56299.6
2825,56299.6
2826,56299.6
2827,56299.6
2828,56299.6
2829,56299.7
2830,56299.7
2831,56299.7
2832,56299.7
2833,56299.7
2834,56299.8
2835,56299.8
2836,56299.8
2837,56299.8
2838,56299.8
2839,56299.8
2840,56299.9
2841,56299.9
2842,56299.9
2843,56299.9
2844,56299.9
2845,56300
2846,56300
2847,56300
2848,56300
2849,56300
2850,56300
2851,56300.1
2852,56300.1
2853,56300.1
2854,56300.1
2855,56300.1
2856,56300.2
2857,56300.2
2858,56300.2
2859,56300.2
2860,56300.2
2861,56300.3
2862,56300.3
2863,56300.3
2864,56300.3
2865,56300.3
2866,56300.3
2867,56300.4
2868,56300.4
2869,56300.4
2870,56300.4
2871,56300.4
2872,56300.5
2873,56300.5
2874,56300.5
2875,56300.5
2876,56300.5
2877,56300.6
2878,56300.6
2879,56300.6
2880,56300.6
2881,56300.6
2882,56300.6
2883,56300.7
2884,56300.7
2885,56300.7
2886,56300.7
2887,56300.7
2888,56300.8
2889,56300.8
2890,56300.8
2891,56300.8
2892,56300.8
2893,56300.9
2894,56300.9
2895,56300.9
2896,56300.9
2897,56300.9
2898,56300.9
2899,56301
2900,56301
2901,56301
2902,56301
2903,56301
2904,56301.1
2905,56301.1
2906,56301.1
2907,56301.1
2908,56301.1
2909,56301.2
2910,56301.2
2911,56301.2
2912,56301.2
2913,56301.2
2914,56301.3
2915,56301.3
2916,56301.3
2917,56301.3
2918,56301.3
2919,56301.3
2920,56301.4
2921,56301.4
2922,56301.4
2923,56301.4
2924,56301.4
2925,56301.5
2926,56301.5
2927,56301.5
2928,56301.5
2929,56301.5
2930,56301.6
2931,56301.6
2932,56301.6
2933,56301.6
2934,56301.6
2935,56301.6
2936,56301.7
2937,56301.7
2938,56301.7
2939,56301.7
2940,56301.7
2941,56301.8
2942,56301.8
2943,56301.8
2944,56301.8
2945,56301.8
2946,56301.9
2947,56301.9
2948,56301.9
2949,56301.9
2950,56301.9
2951,56301.9
2952,56302
2953,56302
2954,56302
2955,56302
2956,56302
2957,56302.1
2958,56302.1
2959,56302.1
2960,56302.1
2961,56302.1
2962,56302.2
2963,56302.2
2964,56302.2
2965,56302.2
2966,56302.2
2967,56302.3
2968,56302.3
2969,56302.3
2970,56302.3
2971,56302.3
2972,56302.3
2973,56302.4
2974,56302.4
2975,56302.4
2976,56302.4
2977,56302.4
2978,56302.5
2979,56302.5
2980,56302.5
2981,56302.5
2982,56302.5
2983,56302.6
2984,56302.6
2985,56302.6
2986,56302.6
2987,56302.6
2988,56302.6
2989,56302.7
2990,56302.7
2991,56302.7
2992,56302.7
2993,56302.7
2994,56302.8
2995,56302.8
2996,56302.8
2997,56302.8
2998,56302.8
2999,56302.9
3000,56302.9
3001,56302.9
3002,56302.9
3003,56302.9
3004,56303
3005,56303
3006,56303
3007,56303
3008,56303
3009,56303
3010,56303.1
3011,56303.1
3012,56303.1
3013,56303.1
3014,56303.1
3015,56303.2
3016,56303.2
3017,56303.2
3018,56303.2
3019,56303.2
3020,56303.3
3021,56303.3
3022,56303.3
3023,56303.3
3024,56303.3
3025,56303.3
3026,56303.4
3027,56303.4
3028,56303.4
3029,56303.4
3030,56303.4
3031,56303.5
3032,56303.5
3033,56303.5
3034,56303.5
3035,56303.5
3036,56303.6
3037,56303.6
3038,56303.6
3039,56303.6
3040,56303.6
3041,56303.7
3042,56303.7
3043,56303.7
3044,56303.7
3045,56303.7
3046,56303.7
3047,56303.8
3048,56303.8
3049,56303.8
3050,56303.8
3051,56303.8
3052,56303.9
3053,56303.9
3054,56303.9
3055,56303.9
3056,56303.9
3057,56304
3058,56304
3059,56304
3060,56304
3061,56304
3062,56304.1
3063,56304.1
3064,56304.1
3065,56304.1
3066,56304.1
3067,56304.1
3068,56304.2
3069,56304.2
3070,56304.2
3071,56304.2
3072,56304.2
3073,56304.3
3074,56304.3
3075,56304.3
3076,56304.3
3077,56304.3
3078,56304.4
3079,56304.4
3080,56304.4
3081,56304.4
3082,56304.4
3083,56304.5
3084,56304.5
3085,56304.5
3086,56304.5
3087,56304.5
3088,56304.5
3089,56304.6
3090,56304.6
3091,56304.6
3092,56304.6
3093,56304.6
3094,56304.7
3095,56304.7
3096,56304.7
3097,56304.7
3098,56304.7
3099,56304.8
3100,56304.8
3101,56304.8
3102,56304.8
3103,56304.8
3104,56304.9
3105,56304.9
3106,56304.9
3107,56304.9
3108,56304.9
3109,56305
3110,56305
3111,56305
3112,56305
3113,56305
3114,56305
3115,56305.1
3116,56305.1
3117,56305.1
3118,56305.1
3119,56305.1
3120,56305.2
3121,56305.2
3122,56305.2
3123,56305.2
3124,56305.2
3125,56305.3
3126,56305.3
3127,56305.3
3128,56305.3
3129,56305.3
3130,56305.4
3131,56305.4
3132,56305.4
3133,56305.4
3134,56305.4
3135,56305.4
3136,56305.5
3137,56305.5
3138,56305.5
3139,56305.5
3140,56305.5
3141,56305.6
3142,56305.6
3143,56305.6
3144,56305.6
3145,56305.6
3146,56305.7
3147,56305.7
3148,56305.7
3149,56305.7
3150,56305.7
3151,56305.8
3152,56305.8
3153,56305.8
3154,56305.8
3155,56305.8
3156,56305.9
3157,56305.9
3158,56305.9
3159,56305.9
3160,56305.9
3161,56305.9
3162,56306
3163,56306
3164,56306
3165,56306
3166,56306
3167,56306.1
3168,56306.1
3169,56306.1
3170,56306.1
3171,56306.1
3172,56306.2
3173,56306.2
3174,56306.2
3175,56306.2
3176,56306.2
3177,56306.3
3178,56306.3
3179,56306.3
3180,56306.3
3181,56306.3
3182,56306.4
3183,56306.4
3184,56306.4
3185,56306.4
3186,56306.4
3187,56306.4
3188,56306.5
3189,56306.5
3190,56306.5
3191,56306.5
3192,56306.5
3193,56306.6
3194,56306.6
3195,56306.6
3196,56306.6
3197,56306.6
3198,56306.7
3199,56306.7
3200,56306.7
3201,56306.7
3202,56306.7
3203,56306.8
3204,56306.8
3205,56306.8
3206,56306.8
3207,56306.8
3208,56306.9
3209,56306.9
3210,56306.9
3211,56306.9
3212,56306.9
3213,56307
3214,56307
3215,56307
3216,56307
3217,56307
3218,56307
3219,56307.1
3220,56307.1
3221,56307.1
3222,56307.1
3223,56307.1
3224,56307.2
3225,56307.2
3226,56307.2
3227,56307.2
3228,56307.2
3229,56307.3
3230,56307.3
3231,56307.3
3232,56307.3
3233,56307.3
3234,56307.4
3235,56307.4
3236,56307.4
3237,56307.4
3238,56307.4
3239,56307.5
3240,56307.5
3241,56307.5
3242,56307.5
3243,56307.5
3244,56307.6
3245,56307.6
3246,56307.6
3247,56307.6
3248,56307.6
3249,56307.6
3250,56307.7
3251,56307.7
3252,56307.7
3253,56307.7
3254,56307.7
3255,56307.8
3256,56307.8
3257,56307.8
3258,56307.8
3259,56307.8
3260,56307.9
3261,56307.9
3262,56307.9
3263,56307.9
3264,56307.9
3265,56308
3266,56308
3267,56308
3268,56308
3269,56308
3270,56308.1
3271,56308.1
3272,56308.1
3273,56308.1
3274,56308.1
3275,56308.2
3276,56308.2
3277,56308.2
3278,56308.2
3279,56308.2
3280,56308.2
3281,56308.3
3282,56308.3
3283,56308.3
3284,56308.3
3285,56308.3
3286,56308.4
3287,56308.4
3288,56308.4
3289,56308.4
3290,56308.4
3291,56308.5
3292,56308.5
3293,56308.5
3294,56308.5
3295,56308.5
3296,56308.6
3297,56308.6
3298,56308.6
3299,56308.6
3300,56308.6
3301,56308.7
3302,56308.7
3303,56308.7
3304,56308.7
3305,56308.7
3306,56308.8
3307,56308.8
3308,56308.8
3309,56308.8
3310,56308.8
3311,56308.9
3312,56308.9
3313,56308.9
3314,56308.9
3315,56308.9
3316,56309
3317,56309
3318,56309
3319,56309
3320,56309
3321,56309
3322,56309.1
3323,56309.1
3324,56309.1
3325,56309.1
3326,56309.1
3327,56309.2
3328,56309.2
3329,56309.2
3330,56309.2
3331,56309.2
3332,56309.3
3333,56309.3
3334,56309.3
3335,56309.3
3336,56309.3
3337,56309.4
3338,56309.4
3339,56309.4
3340,56309.4
3341,56309.4
3342,56309.5
3343,56309.5
3344,56309.5
3345,56309.5
3346,56309.5
3347,56309.6
3348,56309.6
3349,56309.6
3350,56309.6
3351,56309.6
3352,56309.7
3353,56309.7
3354,56309.7
3355,56309.7
3356,56309.7
3357,56309.8
3358,56309.8
3359,56309.8
3360,56309.8
3361,56309.8
3362,56309.9
3363,56309.9
3364,56309.9
3365,56309.9
3366,56309.9
3367,56309.9
3368,56310
3369,56310
3370,56310
3371,56310
3372,56310
3373,56310.1
3374,56310.1
3375,56310.1
3376,56310.1
3377,56310.1
3378,56310.2
3379,56310.2
3380,56310.2
3381,56310.2
3382,56310.2
3383,56310.3
3384,56310.3
3385,56310.3
3386,56310.3
3387,56310.3
3388,56310.4
3389,56310.4
3390,56310.4
3391,56310.4
3392,56310.4
3393,56310.5
3394,56310.5
3395,56310.5
3396,56310.5
3397,56310.5
3398,56310.6
3399,56310.6
3400,56310.6
3401,56310.6
3402,56310.6
3403,56310.7
3404,56310.7
3405,56310.7
3406,56310.7
3407,56310.7
3408,56310.8
3409,56310.8
3410,56310.8
3411,56310.8
3412,56310.8
3413,56310.9
3414,56310.9
3415,56310.9
3416,56310.9
3417,56310.9
3418,56311
3419,56311
3420,56311
3421,56311
3422,56311
3423,56311
3424,56311.1
3425,56311.1
3426,56311.1
3427,56311.1
3428,56311.1
3429,56311.2
3430,56311.2
3431,56311.2
3432,56311.2
3433,56311.2
3434,56311.3
3435,56311.3
3436,56311.3
3437,56311.3
3438,56311.3
3439,56311.4
3440,56311.4
3441,56311.4
3442,56311.4
3443,56311.4
3444,56311.5
3445,56311.5
3446,56311.5
3447,56311.5
3448,56311.5
3449,56311.6
3450,56311.6
3451,56311.6
3452,56311.6
3453,56311.6
3454,56311.7
3455,56311.7
3456,56311.7
3457,56311.7
3458,56311.7
3459,56311.8
3460,56311.8
3461,56311.8
3462,56311.8
3463,56311.8
3464,56311.9
3465,56311.9
3466,56311.9
3467,56311.9
3468,56311.9
3469,56312
3470,56312
3471,56312
3472,56312
3473,56312
3474,56312.1
3475,56312.1
3476,56312.1
3477,56312.1
3478,56312.1
3479,56312.2
3480,56312.2
3481,56312.2
3482,56312.2
3483,56312.2
3484,56312.3
3485,56312.3
3486,56312.3
3487,56312.3
3488,56312.3
3489,56312.4
3490,56312.4
3491,56312.4
3492,56312.4
3493,56312.4
3494,56312.5
3495,56312.5
3496,56312.5
3497,56312.5
3498,56312.5
3499,56312.6
3500,56312.6
3501,56312.6
3502,56312.6
3503,56312.6
3504,56312.7
3505,56312.7
3506,56312.7
3507,56312.7
3508,56312.7
3509,56312.8
3510,56312.8
3511,56312.8
3512,56312.8
3513,56312.8
3514,56312.8
3515,56312.9
3516,56312.9
3517,56312.9
3518,56312.9
3519,56312.9
3520,56313
3521,56313
3522,56313
3523,56313
3524,56313
3525,56313.1
3526,56313.1
3527,56313.1
3528,56313.1
3529,56313.1
3530,56313.2
3531,56313.2
3532,56313.2
3533,56313.2
3534,56313.2
3535,56313.3
3536,56313.3
3537,56313.3
3538,56313.3
3539,56313.3
3540,56313.4
3541,56313.4
3542,56313.4
3543,56313.4
3544,56313.4
3545,56313.5
3546,56313.5
3547,56313.5
3548,56313.5
3549,56313.5
3550,56313.6
3551,56313.6
3552,56313.6
3553,56313.6
3554,56313.6
3555,56313.7
3556,56313.7
3557,56313.7
3558,56313.7
3559,56313.7
3560,56313.8
3561,56313.8
3562,56313.8
3563,56313.8
3564,56313.8
3565,56313.9
3566,56313.9
3567,56313.9
3568,56313.9
3569,56313.9
3570,56314
3571,56314
3572,56314
3573,56314
3574,56314
3575,56314.1
3576,56314.1
3577,56314.1
3578,56314.1
3579,56314.1
3580,56314.2
3581,56314.2
3582,56314.2
3583,56314.2
3584,56314.2
3585,56314.3
3586,56314.3
3587,56314.3
3588,56314.3
3589,56314.3
3590,56314.4
3591,56314.4
3592,56314.4
3593,56314.4
3594,56314.4
3595,56314.5
3596,56314.5
3597,56314.5
3598,56314.5
3599,56314.5
3600,56314.6
